0.48875	0.42816	0.925346	0.305227	1.7822
0.49125	0.420487	0.943172	0.297613	1.76945
0.49375	0.413407	0.959754	0.290636	1.75757
0.49625	0.407135	0.974469	0.284496	1.74694
0.49875	0.402017	0.98635	0.279513	1.73819
0.50125	0.398556	0.994016	0.276162	1.73226
0.50375	0.397396	0.995799	0.27505	1.73033
0.50625	0.399129	0.99036	0.27675	1.73346
0.50875	0.403842	0.977961	0.281361	1.74178
0.51125	0.410533	0.961621	0.287938	1.75344
0.51375	0.417176	0.946282	0.294512	1.76491
0.51625	0.421971	0.935655	0.299295	1.7732
0.51875	0.424537	0.930099	0.301887	1.77774
0.52125	0.425568	0.927868	0.302965	1.77977
0.52375	0.425835	0.92723	0.303298	1.78061
0.52625	0.425795	0.9272	0.303345	1.78105
0.52875	0.425643	0.927356	0.303308	1.78147
0.53125	0.425445	0.927554	0.303259	1.78201
0.53375	0.425212	0.927755	0.303221	1.78277
0.53625	0.424934	0.927958	0.303197	1.78379
0.53875	0.424594	0.928169	0.303185	1.78515
0.54125	0.424172	0.928397	0.303184	1.78692
0.54375	0.423646	0.928651	0.303195	1.7892
0.54625	0.422992	0.928943	0.303218	1.79211
0.54875	0.42218	0.92928	0.303254	1.79577
0.55125	0.421178	0.929668	0.303304	1.80033
0.55375	0.419952	0.930114	0.303366	1.80595
0.55625	0.418464	0.930625	0.303439	1.81282
0.55875	0.416676	0.931204	0.303526	1.82112
0.56125	0.414554	0.931848	0.303629	1.83106
0.56375	0.412065	0.932554	0.30375	1.84286
0.56625	0.409173	0.933325	0.303886	1.85671
0.56875	0.405847	0.93416	0.304031	1.87282
0.57125	0.402068	0.935047	0.304185	1.89138
0.57375	0.39783	0.935959	0.304352	1.91258
0.57625	0.393134	0.936877	0.304533	1.93657
0.57875	0.387986	0.937796	0.30472	1.96347
0.58125	0.382402	0.938709	0.304902	1.99333
0.58375	0.376417	0.939586	0.305075	2.02618
0.58625	0.370088	0.940378	0.305247	2.06199
0.58875	0.363473	0.941058	0.305413	2.10066
0.59125	0.356635	0.941622	0.305563	2.14199
0.59375	0.349642	0.942067	0.305685	2.1857
0.59625	0.342573	0.942373	0.305769	2.23142
0.59875	0.335525	0.942483	0.305831	2.27875
0.60125	0.328584	0.942383	0.305871	2.32719
0.60375	0.321817	0.942108	0.305868	2.3761
0.60625	0.315305	0.94165	0.30583	2.42488
0.60875	0.309103	0.941063	0.305741	2.47281
0.61125	0.303279	0.940315	0.305615	2.51926
0.61375	0.297906	0.939371	0.305494	2.56369
0.61625	0.292973	0.938387	0.305321	2.60537
0.61875	0.288526	0.937306	0.305135	2.64392
0.62125	0.284575	0.936192	0.304947	2.67897
0.62375	0.281073	0.935176	0.304698	2.71014
0.62625	0.278087	0.934032	0.30452	2.73764
0.62875	0.275539	0.933017	0.304339	2.76131
0.63125	0.273367	0.932177	0.304113	2.78118
0.63375	0.271629	0.931244	0.303997	2.7979
0.63625	0.270166	0.930625	0.303809	2.81132
0.63875	0.268995	0.93001	0.303644	2.82203
0.64125	0.268143	0.929276	0.303616	2.83072
0.64375	0.26739	0.929005	0.303436	2.83702
0.64625	0.266866	0.928613	0.303371	2.84198
0.64875	0.266533	0.928356	0.303411	2.8459
0.65125	0.266172	0.928436	0.303251	2.84826
0.65375	0.265975	0.927763	0.303233	2.85021
0.65625	0.26588	0.928072	0.303293	2.85178
0.65875	0.266075	0.929896	0.303742	2.85391
0.66125	0.265999	0.927247	0.303726	2.85457
0.66375	0.263677	0.918074	0.300094	2.84528
0.66625	0.263915	0.928707	0.3004	2.84562
0.66875	0.275761	0.976206	0.319894	2.90009
0.67125	0.272076	0.914463	0.313239	2.87823
0.67375	0.207135	0.581535	0.216294	2.61054
0.67625	0.143656	0.152098	0.123331	2.14629
0.67875	0.126686	0.0141579	0.101909	2.01107
0.68125	0.125112	0.000944032	0.100125	2.00072
0.68375	0.125007	6.08621e-05	0.100008	2.00005
0.68625	0.125	3.91572e-06	0.100001	2
0.68875	0.125	2.51989e-07	0.1	2
0.69125	0.125	1.62254e-08	0.1	2
0.69375	0.125	1.04541e-09	0.1	2
0.69625	0.125	6.73959e-11	0.1	2
0.69875	0.125	4.34676e-12	0.1	2
0.70125	0.125	2.80255e-13	0.1	2
0.70375	0.125	1.80502e-14	0.1	2
0.70625	0.125	1.1481e-15	0.1	2
0.70875	0.125	0	0.1	2
0.71125	0.125	0	0.1	2
0.71375	0.125	0	0.1	2
0.71625	0.125	0	0.1	2
0.71875	0.125	0	0.1	2
0.72125	0.125	0	0.1	2
0.72375	0.125	0	0.1	2
0.72625	0.125	0	0.1	2
0.72875	0.125	0	0.1	2
0.73125	0.125	0	0.1	2
0.73375	0.125	0	0.1	2
0.73625	0.125	0	0.1	2
0.73875	0.125	0	0.1	2
0.74125	0.125	0	0.1	2
0.74375	0.125	0	0.1	2
0.74625	0.125	0	0.1	2
0.74875	0.125	0	0.1	2
0.75125	0.125	0	0.1	2
0.75375	0.125	0	0.1	2
0.75625	0.125	0	0.1	2
0.75875	0.125	0	0.1	2
0.76125	0.125	0	0.1	2
0.76375	0.125	0	0.1	2
0.76625	0.125	0	0.1	2
0.76875	0.125	0	0.1	2
0.77125	0.125	0	0.1	2
0.77375	0.125	0	0.1	2
0.77625	0.125	0	0.1	2
0.77875	0.125	0	0.1	2
0.78125	0.125	0	0.1	2
0.78375	0.125	0	0.1	2
0.78625	0.125	0	0.1	2
0.78875	0.125	0	0.1	2
0.79125	0.125	0	0.1	2
0.79375	0.125	0	0.1	2
0.79625	0.125	0	0.1	2
0.79875	0.125	0	0.1	2
0.80125	0.125	0	0.1	2
0.80375	0.125	0	0.1	2
0.80625	0.125	0	0.1	2
0.80875	0.125	0	0.1	2
0.81125	0.125	0	0.1	2
0.81375	0.125	0	0.1	2
0.81625	0.125	0	0.1	2
0.81875	0.125	0	0.1	2
0.82125	0.125	0	0.1	2
0.82375	0.125	0	0.1	2
0.82625	0.125	0	0.1	2
0.82875	0.125	0	0.1	2
0.83125	0.125	0	0.1	2
0.83375	0.125	0	0.1	2
0.83625	0.125	0	0.1	2
0.83875	0.125	0	0.1	2
0.84125	0.125	0	0.1	2
0.84375	0.125	0	0.1	2
0.84625	0.125	0	0.1	2
0.84875	0.125	0	0.1	2
0.85125	0.125	0	0.1	2
0.85375	0.125	0	0.1	2
0.85625	0.125	0	0.1	2
0.85875	0.125	0	0.1	2
0.86125	0.125	0	0.1	2
0.86375	0.125	0	0.1	2
0.86625	0.125	0	0.1	2
0.86875	0.125	0	0.1	2
0.87125	0.125	0	0.1	2
0.87375	0.125	0	0.1	2
0.87625	0.125	0	0.1	2
0.87875	0.125	0	0.1	2
0.88125	0.125	0	0.1	2
0.88375	0.125	0	0.1	2
0.88625	0.125	0	0.1	2
0.88875	0.125	0	0.1	2
0.89125	0.125	0	0.1	2
0.89375	0.125	0	0.1	2
0.89625	0.125	0	0.1	2
0.89875	0.125	0	0.1	2
0.90125	0.125	0	0.1	2
0.90375	0.125	0	0.1	2
0.90625	0.125	0	0.1	2
0.90875	0.125	0	0.1	2
0.91125	0.125	0	0.1	2
0.91375	0.125	0	0.1	2
0.91625	0.125	0	0.1	2
0.91875	0.125	0	0.1	2
0.92125	0.125	0	0.1	2
0.92375	0.125	0	0.1	2
0.92625	0.125	0	0.1	2
0.92875	0.125	0	0.1	2
0.93125	0.125	0	0.1	2
0.93375	0.125	0	0.1	2
0.93625	0.125	0	0.1	2
0.93875	0.125	0	0.1	2
0.94125	0.125	0	0.1	2
0.94375	0.125	0	0.1	2
0.94625	0.125	0	0.1	2
0.94875	0.125	0	0.1	2
0.95125	0.125	0	0.1	2
0.95375	0.125	0	0.1	2
0.95625	0.125	0	0.1	2
0.95875	0.125	0	0.1	2
0.96125	0.125	0	0.1	2
0.96375	0.125	0	0.1	2
0.96625	0.125	0	0.1	2
0.96875	0.125	0	0.1	2
0.97125	0.125	0	0.1	2
0.97375	0.125	0	0.1	2
0.97625	0.125	0	0.1	2
0.97875	0.125	0	0.1	2
0.98125	0.125	0	0.1	2
0.98375	0.125	0	0.1	2
0.98625	0.125	0	0.1	2
0.98875	0.125	0	0.1	2
0.99125	0.125	0	0.1	2
0.99375	0.125	0	0.1	2
0.99625	0.125	0	0.1	2
0.99875	0.125	0	0.1	2
